x;y;species;natural;denotation;age;family;genus;leaf_type;health;object:city;relation:site
-75,57639958;6,26155764;Cecropia peltata;tree;university;mature;Urticaceae;Cecropia; ; ;Medellin;Volador
-75,57641758;6,26152432;Chelyocarpus dianeurus;tree;university;mature;Arecaceae;Chelyocarpus;palm; ;Medellin;Volador
-75,5763883;6,26154729;Erythrina fusca;tree;university;mature;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57637509;6,26163408;Areca triandra;tree;university;mature;Arecaceae;Areca;palm; ;Medellin;Volador
-75,57638657;6,26163896;Areca triandra;tree;university;mature;Arecaceae;Areca;palm; ;Medellin;Volador
-75,57635451;6,26162548;Oenocarpus bataua;tree;university;mature;Arecaceae;Oenocarpus;palm; ;Medellin;Volador
-75,5763402;6,26164562;Sterculia apetala;tree;university;mature;Malvaceae;Sterculia; ; ;Medellin;Volador
-75,57633531;6,26157378;Licuala grandis;tree;university;mature;Arecaceae;Licuala;palm; ;Medellin;Volador
-75,57636026;6,26160419;Sterculia apetala;tree;university;mature;Malvaceae;Sterculia; ; ;Medellin;Volador
-75,57635384;6,26155897;Licuala grandis;tree;university;mature;Arecaceae;Licuala;palm; ;Medellin;Volador
-75,57636154;6,26157753;Licuala grandis;tree;university;mature;Arecaceae;Licuala;palm; ;Medellin;Volador
-75,57655062;6,26162783;Bactris sp.;tree;university;mature;Arecaceae;Bactris;palm; ;Medellin;Volador
-75,57658491;6,26158725;Aiphanes aff. parvifolia;tree;university;mature;Arecaceae;Aiphanes;palm; ;Medellin;Volador
-75,57654627;6,2616168;Aiphanes simplex;tree;university;mature;Arecaceae;Aiphanes;palm; ;Medellin;Volador
-75,57743752;6,26139788;Syzygium malaccense;tree;university;mature;Myrtaceae;Syzygium; ; ;Medellin;Volador
-75,57745627;6,26162538;Syagrus sancona;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57737824;6,26138927;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,5774035;6,26139688;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57643497;6,26151008;Chelyocarpus dianeurus;tree;university;mature;Arecaceae;Chelyocarpus;palm; ;Medellin;Volador
-75,57640169;6,26150688;Chelyocarpus dianeurus;tree;university;mature;Arecaceae;Chelyocarpus;palm; ;Medellin;Volador
-75,5765822;6,26140251;Pandanus utilis;tree;university;mature;Pandanaceae;Pandanus;palm; ;Medellin;Volador
-75,57643687;6,26148154;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57653875;6,26149009;Swietenia humilis;tree;university;mature;Meliaceae;Swietenia; ; ;Medellin;Volador
-75,57655085;6,26151401;Phytelephas macrocarpa;tree;university;mature;Arecaceae;Phytelephas;palm; ;Medellin;Volador
-75,5765002;6,26156992;Erythrina fusca;tree;university;mature;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57642069;6,26153499;Pinanga isabelensis;tree;university;mature;Arecaceae;Pinanga;palm; ;Medellin;Volador
-75,57614001;6,26096796;Chamaedorea linearis;tree;university;mature;Arecaceae;Chamaedorea;palm; ;Medellin;Volador
-75,5762883;6,2610605;Hyophorbe verschaffeltii;tree;university;mature;Arecaceae;Hyophorbe;palm; ;Medellin;Volador
-75,57624025;6,2610661;Sabal domingensis;tree;university; ;Arecaceae;Sabal;palm;0;Medellin;Volador
-75,57628512;6,26109221;Hyophorbe verschaffeltii;tree;university;mature;Arecaceae;Hyophorbe;palm; ;Medellin;Volador
-75,57613862;6,26105436;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57618128;6,26107501;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57619995;6,26089028;Zygia longifolia;tree;university;mature;Fabaceae;Zygia; ; ;Medellin;Volador
-75,57612845;6,26084399;Couroupita guianensis;tree;university;mature;Lecythidaceae;Couroupita; ; ;Medellin;Volador
-75,57619051;6,26090938;Couroupita darienensis;tree;university;mature;Lecythidaceae;Couroupita; ; ;Medellin;Volador
-75,57615239;6,26090347;Hyospathe elegans;tree;university;mature;Arecaceae;Hyospathe;palm; ;Medellin;Volador
-75,57615194;6,26093626;Zygia longifolia;tree;university;mature;Fabaceae;Zygia; ; ;Medellin;Volador
-75,57580495;6,26084351;Syagrus romanzoffiana;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57576502;6,2608245;Veitchia merrillii;tree;university;mature;Arecaceae;Adonidia;palm; ;Medellin;Volador
-75,57598281;6,26096203;Theobroma cacao;tree;university;young;Malvaceae;Theobroma; ; ;Medellin;Volador
-75,57580508;6,26088724;Pachira speciosa;tree;university;mature;Malvaceae;Pachira; ; ;Medellin;Volador
-75,57602863;6,26093675;Livistona chinensis;tree;university;mature;Arecaceae;Livistona;palm; ;Medellin;Volador
-75,57598304;6,26104237;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57607103;6,26105579;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,5759101;6,26070055;Syagrus romanzoffiana;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57618263;6,26050713;Cordia alliodora;tree;university;mature;Cordiaceae;Cordia; ; ;Medellin;Volador
-75,57598084;6,26060306;Syagrus romanzoffiana;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,575857;6,26069506;Syagrus romanzoffiana;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57590991;6,26063168;Araucaria excelsa;tree;university;mature;Araucariaceae;Araucaria; ; ;Medellin;Volador
-75,57575699;6,26064127;Citrus sp.;tree;university;mature;Rutaceae;Citrus; ; ;Medellin;Volador
-75,57592148;6,26109926;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57592811;6,26112548;Gustavia superba;tree;university;mature;Lecythidaceae;Gustavia; ; ;Medellin;Volador
-75,57586469;6,26110653;Gustavia superba;tree;university;mature;Lecythidaceae;Gustavia; ; ;Medellin;Volador
-75,57589692;6,26110425;Podocarpus guatemalensis;tree;university;mature;Podocarpaceae;Podocarpus; ; ;Medellin;Volador
-75,57580967;6,26108529;Liquidambar styraciflua;tree;university;mature;Altingiaceae;Liquidambar; ; ;Medellin;Volador
-75,57586242;6,26107538;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57574227;6,26107622;Livistona chinensis;tree;university;mature;Arecaceae;Livistona;palm; ;Medellin;Volador
-75,57578719;6,26105914;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57589767;6,26098523;Cascabela thevetia;tree;university;young;Apocynaceae;Cascabela; ; ;Medellin;Volador
-75,57590922;6,26101362;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57578893;6,26097187;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57583329;6,26100118;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57599156;6,26115426;Swietenia mahagoni;tree;university;mature;Meliaceae;Swietenia; ; ;Medellin;Volador
-75,57600621;6,26112197;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57593913;6,26115988;Archontophoenix alexandrae;tree;university;mature;Arecaceae;Archontophoenix;palm; ;Medellin;Volador
-75,57595873;6,26113577;Grias sp.;tree;university;mature;Lecythidaceae;Grias; ; ;Medellin;Volador
-75,5760238;6,26120747;Livistona chinensis;tree;university;mature;Arecaceae;Livistona;palm; ;Medellin;Volador
-75,57605102;6,26117569;Terminalia ivorensis;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57595293;6,26125795;Dipteryx oleifera;tree;university;mature;Fabaceae;Dipteryx; ; ;Medellin;Volador
-75,57601193;6,26125833;Latania lontaroides;tree;university;mature;Arecaceae;Latania;palm; ;Medellin;Volador
-75,57589675;6,26128708;Couroupita guianensis;tree;university;mature;Lecythidaceae;Couroupita; ; ;Medellin;Volador
-75,57594981;6,26131317;Pachira quinata;tree;university;mature;Malvaceae;Pochota; ; ;Medellin;Volador
-75,57582209;6,26134565;Dilodendron costarricense;tree;university;mature;Sapindaceae;Dilodrendron; ; ;Medellin;Volador
-75,57581211;6,26129539;Dypsis decaryi;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57573953;6,26111872;Pseudobombax septenatum;tree;university;mature;Malvaceae;Pseudobombax; ; ;Medellin;Volador
-75,57578064;6,26110546;Byrsonima spicata;tree;university;mature;Malpighiaceae;Byrsonima; ; ;Medellin;Volador
-75,57583547;6,26122662;Attalea amygdalina;tree;university;mature;Arecaceae;Attalea;palm; ;Medellin;Volador
-75,5757884;6,26114424;Genipa americana;tree;university;mature;Rubiaceae;Genipa; ; ;Medellin;Volador
-75,57588234;6,26121333;Prioria copaifera;tree;university;mature;Fabaceae;Prioria; ; ;Medellin;Volador
-75,575847;6,26127247;Dypsis decaryi;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57599158;6,26120974;Quercus humboldtii;tree;university;young;Fagaceae;Quercus; ; ;Medellin;Volador
-75,57595007;6,26121096;Dipteryx oleifera;tree;university;mature;Fabaceae;Dipteryx; ; ;Medellin;Volador
-75,57823648;6,2618852;Caesalpinia ebano;tree;university;mature;Fabaceae;Libidibia; ; ;Medellin;Volador
-75,57752832;6,26170603;Syagrus sancona;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57819006;6,26169622;Murraya paniculata;tree;university;mature;Rutaceae;Murraya; ; ;Medellin;Volador
-75,57770352;6,26194742;Parkia pendula;tree;university;mature;Fabaceae;Parkia; ; ;Medellin;Volador
-75,57739768;6,26291937;Fraxinus uhdei;tree;university;mature;Oleaceae;Fraxinus; ; ;Medellin;Volador
-75,57732647;6,26285391;Albizia saman;tree;university;mature;Fabaceae;Samanea; ; ;Medellin;Volador
-75,57790694;6,26268827;Dypsis madagascariensis;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57741312;6,26287115;Trichanthera gigantea;tree;university;mature;Acanthaceae;Trichanthera; ; ;Medellin;Volador
-75,57812366;6,26216483;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57813414;6,26200657;Cynometra sp.;tree;university;mature;Fabaceae;Cynometra; ; ;Medellin;Volador
-75,57820094;6,26206322;Lafoensia cf, glyptocarpa;tree;university;mature;Lythraceae;Lafoensia; ; ;Medellin;Volador
-75,57798168;6,26209319;Murraya paniculata;tree;university;mature;Rutaceae;Murraya; ; ;Medellin;Volador
-75,5780336;6,26213273;Murraya paniculata;tree;university;mature;Rutaceae;Murraya; ; ;Medellin;Volador
-75,57800866;6,26212846;Murraya paniculata;tree;university;mature;Rutaceae;Murraya; ; ;Medellin;Volador
-75,57808721;6,26207539;Cecropia sp.;tree;university;mature;Urticaceae;Cecropia; ; ;Medellin;Volador
-75,57805763;6,26205695;Parkia multijuga;tree;university;mature;Fabaceae;Parkia; ; ;Medellin;Volador
-75,57793849;6,26200921;Hevea brasiliensis;tree;university;mature;Euphorbiaceae;Hevea; ; ;Medellin;Volador
-75,57790355;6,26198534;Hernandia didymantha;tree;university;mature;Hernandiaceae;Hernandia; ; ;Medellin;Volador
-75,57790581;6,26204749;Leucaena leucocephala;tree;university;mature;Fabaceae;Leucaena; ; ;Medellin;Volador
-75,57799761;6,2620298;Hernandia didymantha;tree;university;mature;Hernandiaceae;Hernandia; ; ;Medellin;Volador
-75,57789979;6,26211095;Leucaena leucocephala;tree;university;mature;Fabaceae;Leucaena; ; ;Medellin;Volador
-75,57781175;6,26206416;Leucaena leucocephala;tree;university;mature;Fabaceae;Leucaena; ; ;Medellin;Volador
-75,57790074;6,26208577;Murraya paniculata;tree;university;mature;Rutaceae;Murraya; ; ;Medellin;Volador
-75,57799674;6,2623811;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57801185;6,26231875;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57799601;6,2625101;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57801662;6,26245866;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57786003;6,26232902;Albizia saman;tree;university;mature;Fabaceae;Samanea; ; ;Medellin;Volador
-75,57797505;6,26243801;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57776406;6,26229322;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57781874;6,26231274;Albizia saman;tree;university;mature;Fabaceae;Samanea; ; ;Medellin;Volador
-75,57787607;6,26215791;Eriobotrya japonica;tree;university;mature;Rosaceae;Rhaphiolepis; ; ;Medellin;Volador
-75,57802792;6,26217945;Trichilia hirta;tree;university;mature;Meliaceae;Trichilia; ; ;Medellin;Volador
-75,57779009;6,26211554;Eriobotrya japonica;tree;university;mature;Rosaceae;Rhaphiolepis; ; ;Medellin;Volador
-75,57771789;6,26208627;Erythrina fusca;tree;university;mature;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57775479;6,26210366;Genipa americana;tree;university;mature;Rubiaceae;Genipa; ; ;Medellin;Volador
-75,57804242;6,26230991;Eucalyptus sp.;tree;university;mature;Myrtaceae;Eucalyptus; ; ;Medellin;Volador
-75,57768413;6,26206568;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57789009;6,26290834;Senna spectabilis;tree;university;mature;Fabaceae;Senna; ; ;Medellin;Volador
-75,57756558;6,26241404;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,5778811;6,26288922;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57786996;6,26265039;Terminalia ivorensis;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57761438;6,2626697;Cyrtostachys renda;tree;university;young;Arecaceae;Cyrtostachys;palm; ;Medellin;Volador
-75,57769626;6,26227046;Albizia saman;tree;university;mature;Fabaceae;Samanea; ; ;Medellin;Volador
-75,5776385;6,26226212;Machaerium capote;tree;university;mature;Fabaceae;Machaerium; ; ;Medellin;Volador
-75,57765252;6,26218881;Erythrina poeppigiana;tree;university;mature;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57781376;6,2624811;Syzygium jambos;tree;university;mature;Myrtaceae;Syzygium; ; ;Medellin;Volador
-75,57747761;6,26221314;Senna siamea;tree;university;mature;Fabaceae;Senna; ; ;Medellin;Volador
-75,57766189;6,26247389;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57776346;6,26246485;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57685085;6,26204057;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57680393;6,26205819;Albizia guachapele;tree;university;mature;Fabaceae;Pseudosamanea; ; ;Medellin;Volador
-75,57685234;6,2621794;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57684994;6,26210288;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57680457;6,26228339;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57680108;6,26220797;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57711812;6,2619037;Bismarckia nobilis;tree;university;mature;Arecaceae;Bismarckia;palm; ;Medellin;Volador
-75,57670107;6,26238426;Dilodendron costarricense;tree;university;mature;Sapindaceae;Dilodrendron; ; ;Medellin;Volador
-75,57663672;6,2620379;Erythrina fusca;tree;university;mature;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57676323;6,26196266;Livistona chinensis;tree;university;mature;Arecaceae;Livistona;palm; ;Medellin;Volador
-75,57668293;6,26215037;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57669683;6,26204538;Bambusa vulgaris;tree;university;mature;Poaceae;Bambusa; ; ;Medellin;Volador
-75,57662951;6,26218878;Chelyocarpus dianeurus;tree;university;mature;Arecaceae;Chelyocarpus;palm; ;Medellin;Volador
-75,57666881;6,26218102;Garcinia mangostana;tree;university;mature;Clusiaceae;Garcinia; ; ;Medellin;Volador
-75,57666242;6,26223897;Garcinia mangostana;tree;university;mature;Clusiaceae;Garcinia; ; ;Medellin;Volador
-75,57662604;6,26222161;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57736531;6,26190901;Livistona drudei;tree;university;mature;Arecaceae;Livistona;palm; ;Medellin;Volador
-75,57740245;6,26191;Livistona drudei;tree;university;mature;Arecaceae;Livistona;palm; ;Medellin;Volador
-75,57733581;6,26191019;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57745893;6,26211763;Guaiacum officinale;tree;university;mature;Zygophyllaceae;Guaiacum; ; ;Medellin;Volador
-75,5774618;6,26203472;Astronium graveolens;tree;university;mature;Anacardiaceae;Astronium; ; ;Medellin;Volador
-75,57736469;6,26236159;Bulnesia arborea;tree;university;mature;Zygophyllaceae;Gonopterodendron; ; ;Medellin;Volador
-75,57741774;6,26219309;Caesalpinia ebano;tree;university;mature;Fabaceae;Libidibia; ; ;Medellin;Volador
-75,57713118;6,26200486;Albizia guachapele;tree;university;mature;Fabaceae;Pseudosamanea; ; ;Medellin;Volador
-75,57714525;6,26195554;Jacaranda mimosifolia;tree;university;mature;Bignoniaceae;Jacaranda; ; ;Medellin;Volador
-75,57714443;6,26184186;Bismarckia nobilis;tree;university;mature;Arecaceae;Bismarckia;palm; ;Medellin;Volador
-75,57713089;6,26197764;Malpighia glabra;tree;university;mature;Malpighiaceae;Malpighia; ; ;Medellin;Volador
-75,57722619;6,26177713;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57716932;6,26175871;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57738146;6,26182807;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57732568;6,26180636;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57691051;6,26246537;Bursera simaruba;tree;university;mature;Burseraceae;Bursera; ; ;Medellin;Volador
-75,57698376;6,26248266;Peltophorum dubium;tree;university;mature;Fabaceae;Peltophorum; ; ;Medellin;Volador
-75,57677017;6,26269709;Buchenavia reticulata;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57686798;6,26248955;Peltophorum dubium;tree;university;mature;Fabaceae;Peltophorum; ; ;Medellin;Volador
-75,57684887;6,26268692;Jacaranda mimosifolia;tree;university;mature;Bignoniaceae;Jacaranda; ; ;Medellin;Volador
-75,57682199;6,26264013;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57698115;6,26271606;Jacaranda mimosifolia;tree;university;mature;Bignoniaceae;Jacaranda; ; ;Medellin;Volador
-75,57692864;6,26269216;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57743048;6,26244749;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
